name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
71B Drysdale Avenue Hamlyn Heights VIC 3215,$485 per week,"[-38.1230001, 144.3203945]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.8 km away', '0.9 km away', '1.8 km away']"
36 Gilbertson Street Essendon VIC 3040,$490pw/$2129pcm,"[-37.7424119, 144.8976005]","['3 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.5 km away', '0.5 km away', '6.6 km away']"
2/32 Mcburnie Drive Kurunjang VIC 3337,$340 per week / $1473 per month,"[-37.66874749999999, 144.5759804]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 22nd September 2022",House,"['0.9 km away', '1 km away', '1.5 km away']"
29 Wendover Avenue Norlane VIC 3214,$360 per week,"[-38.0930931, 144.3609998]","['3 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.6 km away', '3.1 km away', '6.2 km away']"
3/171 Waiora Road Heidelberg Heights VIC 3081,$450pw,"[-37.734192, 145.059357]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 29th September 2022",Apartment / Unit / Flat,['0.3 km away']
1 Liston Avenue Reservoir VIC 3073,$450 per week,"[-37.6979344, 145.0199929]","['3 Beds', '1 Bath', '3 Parking']","Impeccably presented ,this solid brick single-level residence provides an exceptional family lifestyle opportunity with its expanded floorplan, long list of features &amp; immaculately maintained garden surrounds.",Available Now,House,"['0.9 km away', '1.5 km away']"
2/3 Horseshoe Circuit Truganina VIC 3029,$380,"[-37.8420435, 144.722634]","['3 Beds', '2 Baths', '1 Parking']","Offering a warm, sophisticated and pleasant colour tone throughout, this home will certainly make you feel welcome and with an excellent floor plan offering ease and convenience with high ceilings providing that extra feel of space and comfort.","Thursday, 6th October 2022",House,"['0.5 km away', '3.9 km away']"
11 Eucalypt Avenue Malvern East VIC 3145,$800 per week,"[-37.8795133, 145.0636]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['1 km away', '2.4 km away', '5.2 km away']"
12 Swallow Crescent Norlane VIC 3214,$370,"[-38.0872609, 144.3555761]","['3 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 19th September 2022",House,"['0.9 km away', '3.4 km away', '6.8 km away']"
10 Hawksburn Rd South Yarra VIC 3141,$930.00,"[-37.8437474, 145.001741]","['3 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 26th September 2022",House,"['0.7 km away', '1.3 km away', '2.6 km away']"
28 Balmoral Avenue Bentleigh VIC 3204,$690.00,"[-37.9155791, 145.047378]","['3 Beds', '2 Baths', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 28th September 2022",House,"['0.4 km away', '0.9 km away', '1.8 km away']"
11 Forest Drive Frankston North VIC 3200,$400 per week,"[-38.12296389999999, 145.1449773]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.5 km away', '0.5 km away', '1.1 km away']"
636 Spencer Street West Melbourne VIC 3003,$540 per week,"[-37.80624299999999, 144.945576]","['3 Beds', '1 Bath', '− Parking']","Refurbished two bedroom terrace with study/3rd bedroom in ideal location moments from the City. 
Featuring an open plan kitchen/dining area with doors leading to rear outdoor area, separate lounge room, two spacious bedrooms/third bedroom &amp; or study area, central bathroom with separate laundry facilities.
Low maintenance rear courtyard with enough space for a table and chairs and BBQ in summer","Tuesday, 1st November 2022",House,"['1 km away', '1.4 km away']"
62 Carfin Circuit Thornhill Park VIC 3335,$380,"[-37.7156294, 144.6202329]","['3 Beds', '2 Baths', '2 Parking', '299.8m² ']","Inspections have NOW resumed. We do strongly encourage you to PRE-REGISTER to SECURE your spot, via the REQUEST INSPECTION button. As all Inspection times can be changed or cancelled at any time. Therefore, being registered you will be notified immediately. Thank you.",Available Now,House,"['4.7 km away', '6 km away']"
2/64 Park Street South Yarra VIC 3141,$690 per week,"[-37.836154, 144.9823743]","['3 Beds', '1 Bath', '1 Parking']",Joshua Ling,Available Now,Apartment / Unit / Flat,"['0.6 km away', '1.9 km away', '2.7 km away']"
2/47 Austral Avenue Brunswick VIC 3056,"$645pw / $2,803pcm","[-37.760612, 144.955802]","['3 Beds', '1 Bath', '1 Parking']","This conveniently located two storey modern townhouse will certainly impress. Situated back from the main streets but oh so close to Sydney Road, public transport, schools, shops and cafes. Comprising three large bedrooms all with built in robes and wall to wall carpets, large modern timber kitchen with stainless steel upright gas stove and dishwasher, granite bench tops. Open planed lounge and",Available Now,Townhouse,"['0.7 km away', '1.2 km away']"
89B Ruskin Street Elwood VIC 3184,$1200,"[-37.8788621, 144.9822452]","['3 Beds', '2 Baths', '2 Parking']",Joanne Pearson,"Friday, 30th September 2022",Townhouse,"['0.4 km away', '0.6 km away', '5.9 km away']"
31 Grantham Street Brunswick West VIC 3055,"$580pw / $2,520pcm","[-37.7731926, 144.9489449]","['3 Beds', '1 Bath', '− Parking']","With a classic inner city facade this home boast period charm and character upon entry. Boasting 3 generously sized bedrooms, high ceilings throughout, separate living area with adjoining kitchen/meals area and large updated bathroom. Outside you are met with a concreted undercover entertainment area looking over the expansive back yard area. Complete with laundry, storage shed and side access via",Available Now,House,"['0.6 km away', '0.7 km away']"
3/70 Station Road Marshall VIC 3216,$410.00,"[-38.1960545, 144.3553625]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 12th October 2022",Townhouse,"['0.7 km away', '3 km away', '5.2 km away']"
3/60 Gloucester Avenue Berwick VIC 3806,$750 per week,"[-38.0356884, 145.3448105]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.2 km away', '1.8 km away', '20.1 km away']"
407 Lygon Street Carlton VIC 3053,$730.00,"[-37.79499029999999, 144.9676585]","['3 Beds', '2 Baths', '− Parking']",** BOOK INSPECTION ONLINE **,"Tuesday, 27th September 2022",House,"['0.2 km away', '1.1 km away']"
7 LAWRY Place Meadow Heights VIC 3048,$380 per week,"[-37.661915, 144.913616]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.5 km away', '2.1 km away']"
17 Andrew Street Hampton Park VIC 3976,$450 Per Week,"[-38.0360749, 145.2560271]","['3 Beds', '1 Bath', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Sunday, 9th October 2022",House,"['0.3 km away', '0.5 km away', '13.6 km away']"
11 Froggitts Lane Werribee VIC 3030,$360.00,"[-37.9111597, 144.6776169]","['3 Beds', '2 Baths', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 13th October 2022",House,"['1 km away', '1.7 km away']"
6/57 Woyna Avenue Capel Sound VIC 3940,$500 per week,"[-38.36828, 144.8633562]","['3 Beds', '2 Baths', '1 Parking', '135m² ']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 10th October 2022",House,"['0.5 km away', '2.1 km away']"
1&2/20 Mount Street Glen Waverley VIC 3150,$690,"[-37.8817515, 145.1681763]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.6 km away', '0.8 km away']"
85A David Avenue Keilor East VIC 3033,$580.00,"[-37.74136970000001, 144.867084]","['3 Beds', '2 Baths', '2 Parking']","Positioned in a highly sought-after neighbourhood, this high quality townhouse is sure to make an impression with its premium fittings and creative design featuring; 
 Master bedroom with BIR and ensuite 
 Additional 2 large bedrooms with built in robes 
 Stunning kitchen with stainless steel appliances 
 Quality stone benchtops with gas stove, elec oven &amp; dishwasher 
 Huge open plan living and","Friday, 7th October 2022",Townhouse,"['0.3 km away', '0.4 km away', '4.2 km away']"
8 Whipbird Close Werribee VIC 3030,$350 per week,"[-37.87923809999999, 144.6702427]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.8 km away', '1.8 km away']"
20a Southern Road Mentone VIC 3194,$650.00,"[-37.9810169, 145.0881708]","['3 Beds', '1 Bath', '2 Parking']","A contemporary and modern home positioned meters to bus routes and local shops, within easy reach of Thrift Park &amp; parklands, and zoned for Parkdale and Mentone Girls' secondary colleges.",Available Now,House,"['0.5 km away', '1.1 km away', '3 km away']"
2/1845 Dandenong Road Oakleigh East VIC 3166,$850.00,"[-37.9080559, 145.1178548]","['3 Beds', '2 Baths', '2 Parking']",Steven Zarokostas,"Wednesday, 21st September 2022",Townhouse,"['0.6 km away', '1.2 km away', '2.9 km away']"
24 Hilary Avenue McCrae VIC 3938,$580 pw,"[-38.354518, 144.9261069]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 12th October 2022",House,"['1.5 km away', '3.7 km away']"
34 Valencia Street Glenroy VIC 3046,$380 Per Week,"[-37.7034826, 144.936794]","['3 Beds', '1 Bath', '4 Parking']","This neat, brick veneer family home is full of character comprising of three spacious bedrooms, large sized kitchen and living and freshly painted walls throughout. Other features include:
- Ducted heating throughout
- Kitchen with ample storage, dishwasher and dining area 
- Spacious lounge room with sliding glass doors
- Main bedroom with wardrobe
- Bathroom with shower and bath
- Separate",Available Now,House,"['0.7 km away', '0.8 km away', '1.6 km away']"
1 MELVILLE ROAD Brunswick West VIC 3055,$650,"[-37.7672549, 144.942966]","['3 Beds', '1 Bath', '1 Parking']","To enquire, please email or call 1300 815 051 and enter code 5316",Available Now,Townhouse,"['0.4 km away', '1.3 km away']"
21 McPhail St Essendon VIC 3040,$650.00,"[-37.75504, 144.911865]","['3 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 7th October 2022",House,"['0.8 km away', '1.5 km away', '7.5 km away']"
125 Elizabeth Street Coburg North VIC 3058,$350.00 pw,"[-37.7324197, 144.9833176]","['3 Beds', '1 Bath', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 3rd October 2022",Semi-Detached,"['0.3 km away', '1.3 km away', '3.5 km away']"
21 Breadalbane Ave Mernda VIC 3754,$480 per week / $2086 Per calendar month,"[-37.6076086, 145.0877588]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 26th September 2022",House,"['0.4 km away', '9.2 km away']"
