name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
303/8 Elliott Ave Carnegie VIC 3163,$365.00,"[-37.8886161, 145.0606001]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 7th October 2022",Apartment / Unit / Flat,"['0.6 km away', '2 km away', '4.2 km away']"
303/8 Elliott Ave Carnegie VIC 3163,$365.00,"[-37.8886161, 145.0606001]","['1 Bed', '1 Bath', '1 Parking']",Connor Delany,"Friday, 7th October 2022",Apartment / Unit / Flat,"['0.6 km away', '2 km away', '4.2 km away']"
302/181 ABeckett Street Melbourne VIC 3000,$380.00,"[-37.8101564, 144.9581958]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 10th October 2022",Studio,"['1.4 km away', '1.5 km away']"
14 Eumeralla Street Wollert VIC 3750,$520 Per week,"[-37.6123981, 145.0103929]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.6 km away', '6.1 km away']"
7 Teague Avenue Mentone VIC 3194,$780.00,"[-37.9784871, 145.0632707]","['4 Beds', '3 Baths', '4 Parking']","This refurbished four bedroom family home will prove to be popular with families seeking premium Bayside living with shops, transport, schools and parks all within an easy walk! Recently painted, brand new carpet to bedrooms. Offering wide entrance hall leading to master bedroom with ceiling fan and built in robes, an adjacent renovated bathroom, large formal lounge opening to formal dining",Available Now,House,"['0.6 km away', '0.8 km away', '2.6 km away']"
17a Orr Lane Montmorency VIC 3094,$280.00,"[-37.72763670000001, 145.1267524]","['1 Bed', '1 Bath', '1 Parking']","Directly opposite to the beautifully inviting Orr Lane Parklands, this low maintenance unit is surrounded by all that Montmorency and Eltham has to offer. Just a short stroll to Bolton Street shops and public transport, and within close proximity to Greensborough Plaza, Were Street shops, Montmorency Station and local primary and secondary schools.","Friday, 21st October 2022",Apartment / Unit / Flat,"['0.4 km away', '1.4 km away']"
6 Rodgers Court Charlemont VIC 3217,$510.00 per week,"[-38.2148417, 144.3673423]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 2nd November 2022",House,"['1.8 km away', '1.9 km away']"
15 Barnsbury Road Wyndham Vale VIC 3024,$400 per week,"[-37.89080999999999, 144.6078247]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 31st October 2022",House,"['0.6 km away', '1.9 km away']"
110/4-8 Breese Street Brunswick VIC 3056,$385 per week,"[-37.7636537, 144.9615815]","['1 Bed', '1 Bath', '1 Parking']",**HOW TO INSPECT THIS PROPERTY**,"Friday, 28th October 2022",Apartment / Unit / Flat,['0.9 km away']
158 Hutton Street Thornbury VIC 3071,$550.00,"[-37.7541734, 144.9851419]","['2 Beds', '1 Bath', '1 Parking']",** BOOK INSPECTION ONLINE **,"Monday, 10th October 2022",House,"['0.9 km away', '1.1 km away', '1.8 km away']"
701/11 Urquhart Street Coburg VIC 3058,$450,"[-37.73988689999999, 144.9681533]","['2 Beds', '2 Baths', '1 Parking']",Kim Te,"Tuesday, 8th November 2022",Apartment / Unit / Flat,"['0.1 km away', '0.4 km away']"
101/120 Greville Street Prahran VIC 3181,$430 per week,"[-37.8492939, 144.9907873]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 10th October 2022",Apartment / Unit / Flat,"['0.3 km away', '1 km away', '3.6 km away']"
1/56 Potter Street Dandenong VIC 3175,$320 per week,"[-37.980253, 145.2069127]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 22nd October 2022",Apartment / Unit / Flat,"['0.2 km away', '0.6 km away', '14 km away']"
5/1 Bethany Court South Morang VIC 3752,$310,"[-37.646914, 145.093617]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 24th October 2022",House,"['0.7 km away', '2 km away']"
8a Station Street Seaford VIC 3198,$355 / wk,"[-38.103597, 145.12663]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 14th October 2022",Apartment / Unit / Flat,"['0.4 km away', '2.2 km away', '2.4 km away']"
3509/11 Bale Circuit Southbank VIC 3006,$650 per week,"[-37.8261356, 144.9628643]","['2 Beds', '2 Baths', '− Parking']",This generous apartment with approximately 77sqm of space features: ,Available Now,Apartment / Unit / Flat,"['0.9 km away', '2.2 km away', '3.5 km away']"
207/1 Lygon Street Brunswick VIC 3056,$350,"[-37.77862810000001, 144.9703546]","['1 Bed', '1 Bath', '− Parking']",Lorenzo Lazo,Available Now,Apartment / Unit / Flat,"['0.2 km away', '0.7 km away', '2.2 km away']"
17 Korumburra Close Norlane VIC 3214,$410.00,"[-38.0837524, 144.3440464]","['3 Beds', '2 Baths', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.1 km away', '3.4 km away', '7.3 km away']"
102/23-25 Clapham Street Thornbury VIC 3071,$450 Per Week,"[-37.7553825, 144.9977382]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.1 km away', '1.3 km away', '1.8 km away']"
143A Mckell Avenue Sunbury VIC 3429,$410,"[-37.5667348, 144.720117]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.7 km away', '1.1 km away']"
303/6-8 High Street North Melbourne VIC 3051,$250.00 per week,"[-37.7999246, 144.9538809]","['1 Bed', '1 Bath', '− Parking']",Fully Furnished purpose built student only Studio apartment,"Monday, 7th November 2022",Studio,"['0.3 km away', '0.4 km away']"
6 Milan Way Truganina VIC 3029,$490 Per Week,"[-37.819302, 144.7146263]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['2.2 km away', '3.5 km away']"
2/2 John Street St Albans VIC 3021,$310 per week,"[-37.738572, 144.787007]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.6 km away', '2.5 km away', '3.1 km away']"
2/2 Vision Street Chadstone VIC 3148,$600,"[-37.87458609999999, 145.0968333]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 24th October 2022",Townhouse,"['1.3 km away', '1.5 km away', '11.4 km away']"
11/3 Johnston Street Newport VIC 3015,Contact agent for details,"[-37.8403737, 144.8738231]","['3 Beds', '1 Bath', '1 Parking']","Backing onto Newport Lakes and only minutes to all amenities, Mason Street shops and public transport and approximately 15 minutes to the CBD.
Comprising downstairs: open plan kitchen meals and lounge area, kitchen with stainless steel Smeg appliances and stone bench tops, powder room and laundry.
Upstairs:
3 bedrooms, master with walk in robes, modern central bathroom.
Add:
oversized remote lock","Monday, 31st October 2022",Townhouse,"['0.5 km away', '2.2 km away', '6.9 km away']"
7/217 Main Road West St Albans VIC 3021,$380 Per Week,"[-37.743672, 144.7887638]","['2 Beds', '1 Bath', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.8 km away', '1.6 km away', '2.6 km away']"
2/9-11 Woolert Street Ashwood VIC 3147,$530,"[-37.8699823, 145.1015941]","['3 Beds', '2 Baths', '2 Parking']",David Hua,Available Now,Apartment / Unit / Flat,"['0.7 km away', '0.9 km away', '1.2 km away']"
1/22 Finch Street Notting Hill VIC 3168,$650,"[-37.9030843, 145.1449885]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['1.5 km away', '1.9 km away', '7.7 km away']"
3 Sundowner Place Sanctuary Lakes VIC 3030,$425 per week,"[-37.8983907, 144.7762311]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 28th October 2022",House,"['1.6 km away', '2.7 km away', '3.3 km away']"
8 Morley Crescent Highett VIC 3190,$580.00,"[-37.9441009, 145.0245124]","['3 Beds', '1 Bath', '1 Parking']","Well positioned family home comprising good sized living room, bedroom one and two, both with mirrored robes, bedroom three or study. Kitchen with gas cooking and meals area. Central bathroom with spa bath (shower over bath), separate laundry with lots of cupboards and second toilet. Large back yard with covered verandah. Other features include ducted heating throughout, double garage and two",Available Now,House,"['1.3 km away', '1.4 km away', '3.8 km away']"
13 Spruhan Avenue Norlane VIC 3214,$390.00,"[-38.0945554, 144.3579249]","['3 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 7th October 2022",House,"['1.7 km away', '2.8 km away', '6 km away']"
1410/668 Bourke Street Melbourne VIC 3000,$450 Per Week,"[-37.8166152, 144.9542789]","['1 Bed', '1 Bath', '1 Parking']",South Melbourne Leasing,"Thursday, 3rd November 2022",Apartment / Unit / Flat,['2.2 km away']
5 Almond Street Caulfield South VIC 3162,$630 per week,"[-37.8890391, 145.0226621]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 11th November 2022",House,"['0.3 km away', '1.4 km away', '5.4 km away']"
414/1 Acacia Place Abbotsford VIC 3067,$400 per week,"[-37.811635, 145.0136396]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 8th October 2022",Apartment / Unit / Flat,"['0.6 km away', '1.2 km away', '1.2 km away']"
25 Kamil Street Melton South VIC 3338,$370 pw,"[-37.6930183, 144.5686582]","['3 Beds', '1 Bath', '3 Parking']","3 bedrooms, master with built-in robes
 Updated bathroom with large shower
 Kitchen completes with gas cooktop, oven, ample storage, and walk-in pantry
 2 separate living areas for ultimate family comfort
 Gas heater and ceiling fans
 European laundry
 Single carport as well as a double garage and more off-street parking
 Day and night blinds
 Spacious backyard with storage shed","Wednesday, 5th October 2022",House,"['0.3 km away', '1.2 km away', '1.4 km away']"
10/15 Pine Avenue Elwood VIC 3184,$305.00 per week,"[-37.8873332, 144.9886142]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 20th October 2022",Apartment / Unit / Flat,"['0.6 km away', '0.7 km away', '7.8 km away']"
2/4 Rebecca Place Niddrie VIC 3042,$470 PW/$2042.00 PCM,"[-37.7424033, 144.8839289]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 22nd October 2022",Townhouse,"['0.6 km away', '1.4 km away', '5.4 km away']"
