name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
17/352 Victoria Street North Melbourne VIC 3051,$450 per week,"[-37.8055872, 144.9544263]","['1 Bed', '1 Bath', '1 Parking']",Trish Ha,Available Now,Apartment / Unit / Flat,"['0.8 km away', '1 km away']"
14/3 Balston Street Balaclava VIC 3183,$320 pw,"[-37.866673, 144.9979104]","['1 Bed', '1 Bath', '1 Parking']",Denis Allen,"Wednesday, 26th October 2022",Apartment / Unit / Flat,"['0.9 km away', '2.1 km away', '5.9 km away']"
46 Nicholson Street Brunswick East VIC 3057,$780,"[-37.7728232, 144.9796418]","['3 Beds', '2 Baths', '2 Parking']",Lorenzo Lazo,Available Now,House,"['0.8 km away', '0.9 km away', '1.2 km away']"
51 Carrington Road Niddrie VIC 3042,$900 PER WEEK,"[-37.7377259, 144.8875847]","['4 Beds', '3 Baths', '1 Parking']",Mary Gandolfo,"Friday, 7th October 2022",House,"['1.1 km away', '1.1 km away', '5.9 km away']"
5/327 Dandenong Road Prahran VIC 3181,$585 per week,"[-37.8597272, 145.0097867]","['2 Beds', '2 Baths', '1 Parking']",Hien Dinh,Available Now,Apartment / Unit / Flat,"['1.1 km away', '1.9 km away', '6.5 km away']"
203/59-63 Warrigal Road Hughesdale VIC 3166,$480,"[-37.8988807, 145.0868909]","['2 Beds', '2 Baths', '1 Parking']",Joshua Chong,Available Now,Apartment / Unit / Flat,"['0.5 km away', '2.6 km away', '3.8 km away']"
12/39 Heller Street Brunswick West VIC 3055,$325,"[-37.7750144, 144.9482351]","['1 Bed', '1 Bath', '1 Parking']",Lorenzo Lazo,Available Now,Apartment / Unit / Flat,"['0.7 km away', '0.9 km away']"
84 Nott Street Port Melbourne VIC 3207,$850 per week,"[-37.8398926, 144.9395118]","['3 Beds', '2 Baths', '2 Parking', '428m² ']",Hien Dinh,"Friday, 28th October 2022",Townhouse,"['0.4 km away', '0.7 km away', '14.5 km away']"
213 Albert Street Brunswick VIC 3056,$550,"[-37.7689943, 144.9644318]","['3 Beds', '1 Bath', '1 Parking']",Lorenzo Lazo,Available Now,House,"['0.7 km away', '1.3 km away', '2.1 km away']"
10/113 Eskdale Road Caulfield North VIC 3161,$320 per week,"[-37.877411, 145.0342009]","['1 Bed', '1 Bath', '1 Parking']",Neil Scott,Available Now,Apartment / Unit / Flat,"['0.7 km away', '1 km away', '6 km away']"
16/42 Waterloo Crescent St Kilda VIC 3182,$250 per week,"[-37.8625893, 144.9834071]","['1 Bed', '1 Bath', '1 Parking']",Neil Scott,"Friday, 7th October 2022",Studio,"['0.8 km away', '2.2 km away', '4.6 km away']"
19/552 Moreland Road Brunswick West VIC 3055,$260 per week,"[-37.7523337, 144.934192]","['1 Bed', '1 Bath', '1 Parking']",Andrew D'Aprano,"Wednesday, 12th October 2022",Apartment / Unit / Flat,"['0.7 km away', '1.8 km away', '9.5 km away']"
6/18 Bute St Murrumbeena VIC 3163,$290 weekly,"[-37.8937142, 145.0703781]","['1 Bed', '1 Bath', '1 Parking']",Kellie Finlayson,"Saturday, 8th October 2022",Apartment / Unit / Flat,"['0.8 km away', '3 km away', '3.7 km away']"
608/627 Victoria Street Abbotsford VIC 3067,$450 per week,"[-37.810679, 145.0086455]","['1 Bed', '1 Bath', '− Parking']",Joseph McCurry,"Friday, 21st October 2022",Apartment / Unit / Flat,"['0.5 km away', '0.9 km away', '0.9 km away']"
02/378 St Georges Road Fitzroy North VIC 3068,$450,"[-37.7784848, 144.9882531]","['1 Bed', '1 Bath', '1 Parking']",Brooke Davis,"Monday, 17th October 2022",Apartment / Unit / Flat,"['0.2 km away', '0.5 km away', '1.6 km away']"
7 Norwood Rd Caulfield North VIC 3161,$600 weekly,"[-37.8612988, 145.0114261]","['2 Beds', '1 Bath', '− Parking']",Leasing Concierge,"Monday, 31st October 2022",House,"['1.2 km away', '3.3 km away', '6.7 km away']"
20 Sycamore Street Caulfield South VIC 3162,$895 per week,"[-37.8893473, 145.0158816]","['3 Beds', '2 Baths', '2 Parking']",Dragan Mrkela,"Wednesday, 19th October 2022",House,"['0.4 km away', '2 km away', '5.8 km away']"
Unit 1607/50 Claremont St South Yarra VIC 3141,$580 per week,"[-37.8364447, 144.9943596]","['2 Beds', '1 Bath', '1 Parking']",Briana Craig,Available Now,Apartment / Unit / Flat,"['0.9 km away', '1.7 km away', '2.2 km away']"
4203/35 Spring St Melbourne VIC 3004,"$4,500.00","[-37.8141725, 144.9740049]","['3 Beds', '2 Baths', '4 Parking']",Lilly Schneider,Available Now,Apartment / Unit / Flat,"['1.4 km away', '1.9 km away']"
6/374 Dandenong Road Caulfield North VIC 3161,$575 pw,"[-37.8608208, 145.0111463]","['2 Beds', '1 Bath', '1 Parking']",Darren McMullin,"Monday, 24th October 2022",Apartment / Unit / Flat,"['1.1 km away', '3.3 km away', '6.6 km away']"
5707B/639 Little Lonsdale Street Melbourne VIC 3000,$570,"[-37.8141942, 144.9521662]","['1 Bed', '1 Bath', '− Parking']",Kim Te,Available Now,Apartment / Unit / Flat,['1.9 km away']
05/07 Lambeth Place St Kilda VIC 3182,$380.00,"[-37.86184, 144.9875259]","['2 Beds', '1 Bath', '1 Parking']",Kelly Levin,Available Now,Apartment / Unit / Flat,"['0.9 km away', '2.3 km away', '4.9 km away']"
66 Spring Street East Port Melbourne VIC 3207,$785.00,"[-37.8362676, 144.9459254]","['2 Beds', '1 Bath', '1 Parking']",Neil Harris,"Friday, 7th October 2022",House,"['0.4 km away', '0.9 km away', '1.1 km away']"
3/100 Coventry Street Southbank VIC 3006,$520 Per Week,"[-37.8295679, 144.9673292]","['2 Beds', '1 Bath', '1 Parking']",South Melbourne Leasing,"Wednesday, 2nd November 2022",Apartment / Unit / Flat,"['1.3 km away', '2.4 km away', '3.2 km away']"
5/1011 Glen Huntly Road Caulfield VIC 3162,$440 weekly,"[-37.8881249, 145.0337925]","['2 Beds', '1 Bath', '1 Parking']",Leasing Concierge,"Tuesday, 18th October 2022",Apartment / Unit / Flat,"['0.5 km away', '0.8 km away', '5 km away']"
3/40 Glenbrook Avenue Clayton VIC 3168,$895.00,"[-37.9098943, 145.1239398]","['4 Beds', '4 Baths', '2 Parking']",Vivian Hughes,Available Now,House,"['0.3 km away', '0.6 km away', '3.3 km away']"
8 Bevan Street Ormond VIC 3204,$1500 Per Week,"[-37.905404, 145.026462]","['4 Beds', '2 Baths', '3 Parking']",Samantha Middleton,Available Now,House,"['0.7 km away', '2.1 km away', '3.9 km away']"
33 Nimmo Street Middle Park VIC 3206,$865.00,"[-37.8497682, 144.9628399]","['2 Beds', '1 Bath', '− Parking']",Neil Harris,"Friday, 14th October 2022",House,"['0.5 km away', '1.5 km away', '2.3 km away']"
1003/225 Elizabeth Street Melbourne VIC 3000,$575.00 per week,"[-37.8132308, 144.9623173]","['2 Beds', '1 Bath', '1 Parking']",Barbara Baltas,Available Now,Apartment / Unit / Flat,"['1.4 km away', '1.9 km away']"
10/15 Inkerman Street St Kilda VIC 3182,$630.00,"[-37.8642754, 144.9824594]","['1 Bed', '1 Bath', '1 Parking']",Melissa Baile,Available Now,Apartment / Unit / Flat,"['0.7 km away', '2 km away', '4.7 km away']"
685 Orrong Rd Toorak VIC 3142,"$1,800.00","[-37.843193, 145.0132341]","['5 Beds', '3 Baths', '5 Parking']",Lilly Schneider,"Thursday, 6th October 2022",House,"['0.4 km away', '2.1 km away', '2.3 km away']"
511/37-39 Park Street South Melbourne VIC 3205,$600 per week,"[-37.8332673, 144.9692505]","['2 Beds', '2 Baths', '1 Parking']",Mary Khudhur,"Friday, 21st October 2022",Apartment / Unit / Flat,"['1 km away', '2.4 km away', '2.8 km away']"
8/31 Charnwood Road St Kilda VIC 3182,$420 pw,"[-37.8591474, 144.9872371]","['1 Bed', '1 Bath', '1 Parking']",Jack Bines,Available Now,Apartment / Unit / Flat,"['0.8 km away', '0.9 km away', '4.7 km away']"
G04/652 High Street Prahran VIC 3181,$625 per week,"[-37.8543116, 145.0095966]","['2 Beds', '2 Baths', '1 Parking']",Tom Koller,"Friday, 28th October 2022",Apartment / Unit / Flat,"['0.8 km away', '1.6 km away', '3.5 km away']"
4/470 Punt Road South Yarra VIC 3141,$430.00,"[-37.8350813, 144.9873787]","['1 Bed', '1 Bath', '1 Parking']",Danielle Crumblehulme,"Saturday, 15th October 2022",Apartment / Unit / Flat,"['0.7 km away', '1.9 km away', '2.4 km away']"
10 Talliver Terrace Truganina VIC 3029,$370 per week,"[-37.8474659, 144.7171142]","['3 Beds', '2 Baths', '2 Parking']",Ender Gok,Available Now,House,"['1 km away', '3.7 km away']"
4/24 Lascelles Avenue Toorak VIC 3142,$875 pw,"[-37.8395662, 145.0131644]","['2 Beds', '2 Baths', '1 Parking']",Darren McMullin,Available Now,Apartment / Unit / Flat,"['0.7 km away', '1.9 km away', '2.3 km away']"
10/26 Warleigh Grove Brighton VIC 3186,$595.00,"[-37.9044352, 145.0035488]","['2 Beds', '2 Baths', '1 Parking']",Heidi Rodgers,"Wednesday, 5th October 2022",Apartment / Unit / Flat,"['0.8 km away', '2.2 km away', '5.7 km away']"
124 Abbott St Sandringham VIC 3191,$795.00,"[-37.9504141, 145.0157309]","['3 Beds', '2 Baths', '1 Parking']",Katie Pickering,"Friday, 7th October 2022",House,"['0.7 km away', '1 km away', '4.8 km away']"
71 Amelia Street Brunswick VIC 3056,$800.00,"[-37.7763939, 144.9662041]","['3 Beds', '2 Baths', '1 Parking']",Kathryn  Ambesi,Available Now,Townhouse,"['0.6 km away', '0.8 km away', '2.3 km away']"
3/119 Mcdonald St Mordialloc VIC 3195,$370.00,"[-38.0008467, 145.0981458]","['2 Beds', '1 Bath', '1 Parking']",Molly Rogerson,"Monday, 24th October 2022",Apartment / Unit / Flat,"['1 km away', '1.3 km away', '1.5 km away']"
2902/250 City Road Southbank VIC 3006,$450 per week,"[-37.8257343, 144.9596645]","['1 Bed', '1 Bath', '− Parking']",Liydya Odisho,Available Now,Apartment / Unit / Flat,"['0.7 km away', '2 km away', '3.7 km away']"
4 Peter St South Yarra VIC 3141,"$1,150 weekly","[-37.842614, 144.9888294]","['5 Beds', '2 Baths', '− Parking']",Leasing Concierge,Available Now,House,"['0.3 km away', '1 km away', '3 km away']"
14 Lesney Street Richmond VIC 3121,$725 per week,"[-37.8269089, 144.9986851]","['2 Beds', '1 Bath', '− Parking']",Ethan Labza,Available Now,House,"['0.4 km away', '1.1 km away', '1.1 km away']"
38 Bendigo Street Mickleham VIC 3064,$440 per week ($1912 pcm),"[-37.5327825, 144.8980775]","['4 Beds', '2 Baths', '2 Parking']",Kavinda Kudage Don,"Thursday, 13th October 2022",House,"['1.1 km away', '3.9 km away']"
2/1 Sydney Road Brunswick VIC 3056,$300.00,"[-37.7777613, 144.9597639]","['− 0 Beds', '1 Bath', '1 Parking']",Helena  Eglezos,Available Now,Apartment / Unit / Flat,"['0.8 km away', '0.8 km away']"
1005/285 City Road Southbank VIC 3006,$450 per week,"[-37.8274177, 144.9587959]","['1 Bed', '1 Bath', '1 Parking']",Liydya Odisho,Available Now,Apartment / Unit / Flat,"['0.5 km away', '1.8 km away', '3.9 km away']"
148 Bay Street Brighton VIC 3186,$1200 Per Week,"[-37.90497269999999, 144.9969958]","['3 Beds', '2 Baths', '2 Parking']",Samantha Middleton,Available Now,House,"['0.9 km away', '2.6 km away', '6.2 km away']"
G07/3 Claire Street McKinnon VIC 3204,$560,"[-37.9122885, 145.039713]","['2 Beds', '2 Baths', '1 Parking']",Nigel Chee,"Friday, 9th December 2022",Apartment / Unit / Flat,"['0.8 km away', '1.2 km away', '2.5 km away']"
"104/71-89 Hobsons
Road Kensington VIC 3031",$375 per week,"[-37.7962035, 144.9168072]","['1 Bed', '1 Bath', '1 Parking']",Justine Muscat,Available Now,Apartment / Unit / Flat,"['1 km away', '2.1 km away', '2.1 km away']"
2/12 Chastleton Avenue Toorak VIC 3142,$460.00 Per Week,"[-37.8349889, 145.0137937]","['2 Beds', '1 Bath', '1 Parking']",Taylah Cagalj,Available Now,Apartment / Unit / Flat,"['1.2 km away', '1.4 km away', '2.2 km away']"
G02/236 Jasper Road McKinnon VIC 3204,$550.00,"[-37.9121274, 145.0429931]","['2 Beds', '2 Baths', '1 Parking']",Jackie Levy,"Tuesday, 1st November 2022",Apartment / Unit / Flat,"['0.5 km away', '1.3 km away', '2.3 km away']"
1202/31 Spring Street Melbourne VIC 3000,$570.00,"[-37.8145047, 144.9740695]","['2 Beds', '1 Bath', '1 Parking']",Bo Natoli,"Monday, 17th October 2022",Apartment / Unit / Flat,"['1.4 km away', '1.9 km away']"
4/26 Davis Avenue South Yarra VIC 3141,$375 per week,"[-37.8408995, 144.9905508]","['1 Bed', '1 Bath', '− Parking']",Liam Mulligan,"Friday, 7th October 2022",Apartment / Unit / Flat,"['0.4 km away', '1.2 km away', '2.8 km away']"
6 Fairview Drive Cheltenham VIC 3192,$795.00,"[-37.9610029, 145.0413083]","['3 Beds', '2 Baths', '1 Parking']",Rachael Luke,"Monday, 10th October 2022",Townhouse,"['1.4 km away', '1.6 km away', '4.2 km away']"
1109/2 Joseph Road Footscray VIC 3011,$400 per week,"[-37.80033230000001, 144.9096597]","['1 Bed', '1 Bath', '1 Parking']",Mary Mezei,"Friday, 4th November 2022",Apartment / Unit / Flat,"['1.1 km away', '1.7 km away', '1.7 km away']"
49 Spring Road Highett VIC 3190,$495.00,"[-37.9444408, 145.0323926]","['2 Beds', '1 Bath', '1 Parking']",Rachael Luke,Available Now,House,"['0.6 km away', '1.6 km away', '3.3 km away']"
7/94 Eskdale Rd Caulfield North VIC 3161,$320 weekly,"[-37.876769, 145.0333827]","['1 Bed', '1 Bath', '1 Parking']",Robert Litinetsky,Available Now,Apartment / Unit / Flat,"['0.7 km away', '1.1 km away', '6.1 km away']"
3/31 Wanda Road Caulfield North VIC 3161,$375 per week,"[-37.86765159999999, 145.0218226]","['2 Beds', '1 Bath', '− Parking']",Xavier George,"Saturday, 5th November 2022",Apartment / Unit / Flat,"['0.5 km away', '2.5 km away', '7.5 km away']"
10/21 University Street Carlton VIC 3053,$525,"[-37.799622, 144.9692902]","['2 Beds', '1 Bath', '1 Parking']",Peter Blair,Available Now,Apartment / Unit / Flat,"['0.3 km away', '1.2 km away']"
71/84 Trenerry Crescent Abbotsford VIC 3067,$550 per week,"[-37.7978166, 144.9980676]","['2 Beds', '2 Baths', '2 Parking']",Mark Faranda,"Monday, 17th October 2022",Townhouse,['0.9 km away']
30/390 Queen Street Altona Meadows VIC 3028,$380.00,"[-37.8719467, 144.7781771]","['2 Beds', '2 Baths', '1 Parking']",April Langley,Available Now,Apartment / Unit / Flat,"['0.4 km away', '1.8 km away']"
16 Silvan Street Oakleigh South VIC 3167,$575,"[-37.93752509999999, 145.0870936]","['4 Beds', '2 Baths', '2 Parking', '532m² ']",Matthew Swinnerton,"Wednesday, 5th October 2022",House,"['1.6 km away', '1.7 km away', '2.5 km away']"
3/1 Coane Street Oakleigh East VIC 3166,$400,"[-37.9101696, 145.1164567]","['2 Beds', '1 Bath', '1 Parking']",David Hua,"Thursday, 13th October 2022",Apartment / Unit / Flat,"['0.6 km away', '1.2 km away', '2.7 km away']"
1 Kalymna Grove St Kilda East VIC 3183,$800 weekly,"[-37.866608, 145.005035]","['3 Beds', '1 Bath', '− Parking']",Leasing Concierge,Available Now,House,"['0.9 km away', '2.5 km away', '6.5 km away']"
5/9 Rosstown Road Carnegie VIC 3163,$310 weekly,"[-37.8839537, 145.0526816]","['1 Bed', '1 Bath', '1 Parking']",Angela Skarlatos,"Friday, 7th October 2022",Apartment / Unit / Flat,"['0.8 km away', '1.3 km away', '4.8 km away']"
6/1204 Glen Huntly Road Glen Huntly VIC 3163,$480 per week,"[-37.8898392, 145.0440847]","['2 Beds', '1 Bath', '1 Parking']",Carnegie Leasing,Available Now,Townhouse,"['0.5 km away', '0.7 km away', '4.4 km away']"
9/17 St Leondards Avenue St Kilda VIC 3182,$590.00,"[-37.8630423, 144.9778919]","['2 Beds', '1 Bath', '1 Parking']",Martine Bannister,"Thursday, 6th October 2022",Apartment / Unit / Flat,"['0.5 km away', '2.2 km away', '4.3 km away']"
10 Chucklecreek Lane Armstrong Creek VIC 3217,$420 per week,"[-38.2334272, 144.3739842]","['4 Beds', '2 Baths', '1 Parking']",Jenny Pham,Available Now,House,"['0.9 km away', '0.9 km away']"
11G/21 Northumberland Street Collingwood VIC 3066,$570 weekly,"[-37.8075027, 144.9867836]","['2 Beds', '1 Bath', '1 Parking']",Susie Bourke,Available Now,Apartment / Unit / Flat,"['0.2 km away', '0.6 km away', '7.4 km away']"
11/8 Tattenham Street Caulfield VIC 3162,$330.00,"[-37.8827956, 145.0471907]","['2 Beds', '1 Bath', '1 Parking']",Sarah Maniapoto,"Sunday, 30th October 2022",Apartment / Unit / Flat,"['0.9 km away', '1.1 km away', '5 km away']"
2/309 Hawthorn Road Caulfield North VIC 3161,$700.00,"[-37.88267020000001, 145.0231575]","['3 Beds', '2 Baths', '1 Parking']",Farrah Somani,"Monday, 17th October 2022",Townhouse,"['0.7 km away', '1.3 km away', '6 km away']"
3/16 Eildon Road St Kilda VIC 3182,$575.00,"[-37.86306, 144.9765221]","['3 Beds', '1 Bath', '− Parking']",Kelly Levin,Available Now,Apartment / Unit / Flat,"['0.6 km away', '2.2 km away', '4.2 km away']"
913/1 Ascot Vale Road Flemington VIC 3031,$440 per week,"[-37.7867363, 144.9211832]","['2 Beds', '1 Bath', '1 Parking']",Laura Maybanks,"Friday, 4th November 2022",Apartment / Unit / Flat,"['0.9 km away', '1.1 km away', '8.8 km away']"
8/36 Blessington Street St Kilda VIC 3182,$345 per week,"[-37.8697373, 144.9819009]","['1 Bed', '1 Bath', '1 Parking']",Xavier George,"Friday, 7th October 2022",Apartment / Unit / Flat,"['0.5 km away', '1.4 km away', '5.1 km away']"
15/39-41 Wellington Street St Kilda VIC 3182,$550 per week,"[-37.856525, 144.985485]","['2 Beds', '1 Bath', '1 Parking']",Shane Dangen,Available Now,Apartment / Unit / Flat,"['0.7 km away', '0.9 km away', '2.8 km away']"
20 Greenside Cres Keysborough VIC 3173,$850 weekly,"[-38.006165, 145.1515957]","['4 Beds', '2 Baths', '2 Parking']",Madison Bugeja,Available Now,House,"['0.9 km away', '3.6 km away', '4.4 km away']"
6 McKay Avenue Black Rock VIC 3193,$850.00,"[-37.9661092, 145.0191822]","['3 Beds', '2 Baths', '− Parking']",Jodie Bond,"Wednesday, 2nd November 2022",House,"['0.5 km away', '1.1 km away', '3.4 km away']"
305/1200 High Street Malvern VIC 3144,$450 per week,"[-37.856524, 145.0269727]","['1 Bed', '1 Bath', '1 Parking']",Emma Watkinson,Available Now,Apartment / Unit / Flat,"['0.7 km away', '2.5 km away', '7.8 km away']"
2/40 Glenbrook Avenue Clayton VIC 3168,$550.00,"[-37.9098943, 145.1239398]","['2 Beds', '2 Baths', '1 Parking']",Vivian Hughes,Available Now,House,"['0.3 km away', '0.6 km away', '3.3 km away']"
1/25 Rose Street Armadale VIC 3143,$560,"[-37.850766, 145.016282]","['2 Beds', '1 Bath', '1 Parking']",Barbara  Thomas,Available Now,Apartment / Unit / Flat,"['0.2 km away', '2.8 km away', '6.7 km away']"
1 Kadir Street Bentleigh East VIC 3165,$420.00,"[-37.9104785, 145.0798125]","['2 Beds', '1 Bath', '2 Parking']",Maria Konnov,"Saturday, 15th October 2022",House,"['0.5 km away', '1.6 km away', '2.4 km away']"
402/77 Abinger Street Richmond VIC 3121,$640 per week,"[-37.8204445, 145.0044312]","['2 Beds', '2 Baths', '1 Parking']",Sandy Berahim,"Friday, 21st October 2022",Apartment / Unit / Flat,"['0.4 km away', '0.5 km away', '0.7 km away']"
106/8 Wells St Southbank VIC 3006,"$1,200 weekly","[-37.8261629, 144.9687987]","['2 Beds', '2 Baths', '2 Parking']",Anil Nanji,"Wednesday, 26th October 2022",Apartment / Unit / Flat,"['1.7 km away', '2.6 km away', '3.1 km away']"
33 Bell Street Fitzroy VIC 3065,$1350 per week,"[-37.7999465, 144.975995]","['4 Beds', '1 Bath', '− Parking']",Mark Faranda,Available Now,House,"['0.5 km away', '1.3 km away', '6.5 km away']"
1/40 Glenbrook Avenue Clayton VIC 3168,$775.00,"[-37.9098943, 145.1239398]","['4 Beds', '3 Baths', '2 Parking']",Vivian Hughes,Available Now,House,"['0.3 km away', '0.6 km away', '3.3 km away']"
4/44 Clarence Street Elsternwick VIC 3185,$350.00,"[-37.8920485, 145.0120718]","['1 Bed', '1 Bath', '1 Parking']",Farrah Somani,"Friday, 28th October 2022",Apartment / Unit / Flat,"['0.8 km away', '2.4 km away', '5.8 km away']"
11 Regent Avenue Springvale VIC 3171,$450 Per Week,"[-37.94518900000001, 145.1449342]","['3 Beds', '1 Bath', '1 Parking']",Dominic Nguyen,Available Now,House,"['0.9 km away', '1 km away', '7.6 km away']"
12/24 Dunoon Street Murrumbeena VIC 3163,$330 weekly,"[-37.8928211, 145.0674704]","['1 Bed', '1 Bath', '1 Parking']",Robert Litinetsky,Available Now,Apartment / Unit / Flat,"['0.8 km away', '2.7 km away', '3.8 km away']"
6/59-61 Ormond Esplanade Elwood VIC 3184,$770.00,"[-37.8867964, 144.9838295]","['3 Beds', '2 Baths', '1 Parking']",Paul West,"Tuesday, 4th October 2022",Townhouse,"['0.5 km away', '0.7 km away', '8.2 km away']"
135 Spring Street West Port Melbourne VIC 3207,$750.00,"[-37.83507730000001, 144.943224]","['3 Beds', '1 Bath', '1 Parking']",Matthew Curnow,Available Now,House,"['0.2 km away', '0.9 km away', '14.6 km away']"
6 Labassa Grove Caulfield North VIC 3161,$625 weekly,"[-37.8701165, 145.0116628]","['2 Beds', '1 Bath', '2 Parking']",Leasing Concierge,"Wednesday, 5th October 2022",House,"['0.8 km away', '2.7 km away', '7.2 km away']"
