name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
1/15 Robertson Street Thomson VIC 3219,$320.00,"[-38.1696252, 144.3806481]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 10th October 2022",Apartment / Unit / Flat,"['0.4 km away', '1.3 km away', '3.3 km away']"
1/36 Burnley Street Richmond VIC 3121,$710.00,"[-37.8174252, 145.0083941]","['2 Beds', '2 Baths', '1 Parking']",Melissa Austin,"Friday, 7th October 2022",Townhouse,"['0.3 km away', '0.5 km away', '0.6 km away']"
1/1204 Glen Huntly Road Glen Huntly VIC 3163,$450 per week,"[-37.8898392, 145.0440847]","['2 Beds', '1 Bath', '1 Parking']",Carnegie Leasing,"Friday, 7th October 2022",Townhouse,"['0.5 km away', '0.7 km away', '4.4 km away']"
1/28 Wilgah Street St Kilda East VIC 3183,$495.00,"[-37.8654857, 145.0046249]","['2 Beds', '1 Bath', '1 Parking']",Melissa Austin,"Thursday, 13th October 2022",Apartment / Unit / Flat,"['1 km away', '2.5 km away', '6.4 km away']"
2/117 Tennyson Street Elwood VIC 3184,$560 per week,"[-37.8819817, 144.9917558]","['2 Beds', '2 Baths', '2 Parking']",Carnegie Leasing,Available Now,Apartment / Unit / Flat,"['0.3 km away', '0.6 km away', '6.7 km away']"
15A The Avenue Windsor VIC 3181,THE DEAL: $850 PER WEEK,"[-37.85617750000001, 144.9974584]","['2 Beds', '2 Baths', '2 Parking', '390m² ']",Hollie Mannering,Available Now,House,"['0.2 km away', '0.7 km away', '3.1 km away']"
1/30 Swindon Road Hughesdale VIC 3166,$420,"[-37.8972564, 145.0871089]","['2 Beds', '1 Bath', '1 Parking']",Matthew Swinnerton,"Wednesday, 28th September 2022",Apartment / Unit / Flat,"['0.3 km away', '2.8 km away', '3.9 km away']"
8/62 Hawthorn Road Caulfield North VIC 3161,$600.00,"[-37.8697241, 145.0249224]","['2 Beds', '2 Baths', '2 Parking']",Kim Britt,"Monday, 10th October 2022",Apartment / Unit / Flat,"['0.4 km away', '2.1 km away', '7.1 km away']"
2005/178 Edward Street Brunswick East VIC 3057,$550 per week,"[-37.7752821, 144.9726496]","['2 Beds', '1 Bath', '1 Parking']",Mark Faranda,Available Now,Apartment / Unit / Flat,"['0.4 km away', '1.1 km away', '1.8 km away']"
1 MELVILLE ROAD Brunswick West VIC 3055,Contact for Price,"[-37.7672549, 144.942966]","['2 Beds', '2 Baths', '1 Parking']","To enquire, please email or call 1300 815 051 and enter code 5316",Available Now,Townhouse,"['0.4 km away', '1.3 km away']"
3/57 Parer Road Airport West VIC 3042,"$400PW, $1738PCM","[-37.7200954, 144.8857794]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 28th September 2022",Townhouse,"['1.4 km away', '3.1 km away']"
2/144 Nicholson Street Coburg VIC 3058,$350,"[-37.7456739, 144.9777269]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.7 km away', '1 km away', '2.2 km away']"
8/14 Victoria Street Williamstown VIC 3016,$660.00,"[-37.8665265, 144.8883154]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.7 km away', '1 km away', '10.1 km away']"
6/14 Victoria Street Williamstown VIC 3016,$620.00,"[-37.8665265, 144.8883154]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.7 km away', '1 km away', '10.1 km away']"
1401/231 Harbour Esplanade Docklands VIC 3008,$530 per week,"[-37.813577, 144.9429949]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,['2.2 km away']
2201/1 Ascot Vale Road Flemington VIC 3031,$500,"[-37.7867363, 144.9211832]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.9 km away', '1.1 km away', '8.8 km away']"
3/26 Eldridge street Footscray VIC 3011,$340,"[-37.788807, 144.8934307]","['2 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.3 km away', '0.9 km away', '1.1 km away']"
106/2 Stanley Parade Caulfield North VIC 3161,$510 per week,"[-37.8721348, 145.0226008]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.1 km away', '2 km away', '7 km away']"
6/18 Ireland Street West Melbourne VIC 3003,$700 per week,"[-37.807607, 144.945616]","['2 Beds', '1 Bath', '1 Parking']",Mikaele Horsnell,"Friday, 7th October 2022",Apartment / Unit / Flat,"['1.1 km away', '1.5 km away']"
16 Faraday Street Carlton VIC 3053,$575.00,"[-37.7991816, 144.9739834]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 24th October 2022",House,"['0.5 km away', '1.5 km away']"
5/258 Warrigal Road Cheltenham VIC 3192,$430.00,"[-37.9696726, 145.0744936]","['2 Beds', '1 Bath', '1 Parking']","Securely nestled in a quiet block of 5 units you will find this beautifully designed, tranquil two-bedroom haven. Close to DFO shopping centre, local shops, great schools, and public transport.",Available Now,Apartment / Unit / Flat,"['0.7 km away', '1.9 km away', '2.2 km away']"
703/20 Rakaia Way Docklands VIC 3008,$600 per week,"[-37.8147083, 144.9410386]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,['2.3 km away']
2015/628 Flinders Street Docklands VIC 3008,$590 One Week Rent Free,"[-37.8209691, 144.9532525]","['2 Beds', '1 Bath', '− Parking']",Brand New 2 Bedrooms Luxury Apartment in Docklands - Light-Flooded Rooms with Floor-to-Ceiling Windows,$2360,Apartment / Unit / Flat,['2.7 km away']
1408/483 Swanston Street Melbourne VIC 3000,$520 per week,"[-37.8072179, 144.9623358]","['2 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.9 km away', '1.3 km away']"
1310 33 Rose Lane Melbourne VIC 3000,$650 Weekly,"[-37.8150137, 144.9538694]","['2 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,['2 km away']
109/23 Batman Street West Melbourne VIC 3003,$600/w & Available Now,"[-37.8108743, 144.9523646]","['2 Beds', '2 Baths', '1 Parking']","The interior living spaces at Flagstaff Green are defined by classic urban materials and the finest quality finishes. To complement the European appliances and luxury materials used throughout, a palette of two contemporary finishes are available. From Grey Oak to Crown Walnut joinery, woollen carpets to parquetry timber floors, your interior options at Flagstaff Green are simply luxury at its","Wednesday, 5th October 2022",Apartment / Unit / Flat,"['1.4 km away', '1.6 km away']"
16 McGowan Avenue Preston VIC 3072,$400.00 pw,"[-37.7340788, 144.9846476]","['2 Beds', '1 Bath', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.4 km away', '1.3 km away', '3.3 km away']"
15 Ameily Crescent Reservoir VIC 3073,$350 per week,"[-37.7096826, 144.9943381]","['2 Beds', '1 Bath', '1 Parking']","This well presented and appointed home is perfect for a young family, couple or even a couple of friends wanting to move into this quiet nestled location. ",Available Now,House,"['1.1 km away', '1.8 km away', '6.1 km away']"
7/78 Droop Street Footscray VIC 3011,$380 per week,"[-37.7948953, 144.8960959]","['2 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 13th October 2022",Apartment / Unit / Flat,"['0.5 km away', '0.5 km away', '0.5 km away']"
3/18 Quick Street Glenroy VIC 3046,$310,"[-37.7202759, 144.931375]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.5 km away', '0.6 km away', '1.7 km away']"
2/155 Rathcown Road Reservoir VIC 3073,$395.00,"[-37.7090124, 145.0159454]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.7 km away', '1.9 km away']"
2401/380 Little Lonsdale Street Melbourne VIC 3000,$600 per week,"[-37.8121026, 144.9581291]","['2 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,['1.7 km away']
108/10 Bromham Place Richmond VIC 3121,$500 per week,"[-37.8142687, 144.998061]","['2 Beds', '1 Bath', '1 Parking']",Jess Eude,Available Now,Apartment / Unit / Flat,"['0.2 km away', '0.4 km away', '0.5 km away']"
10/8 Bainbridge Avenue Seaford VIC 3198,$350 pw,"[-38.129063, 145.130994]","['2 Beds', '1 Bath', '1 Parking']","Two-bedroom unit just a stone's throw to the beach and Frankston's vibrant city centre. 
Set at the front of the complex, the home opens to a light-filled living room with floating timber flooring, timber venetian blinds and an exposed beam, while the single-level layout flows into the kitchen and breakfast area via an arched doorway.",Available Now,Apartment / Unit / Flat,"['0.5 km away', '1.5 km away', '1.5 km away']"
24/6-8 Avondale Road Armadale VIC 3143,$375.00,"[-37.857009, 145.015069]","['2 Beds', '1 Bath', '− Parking']",Aimee Hurst,Available Now,Apartment / Unit / Flat,"['0.6 km away', '3.3 km away', '6.8 km away']"
2/3-5 Grandview Avenue Maribyrnong VIC 3032,$350.00,"[-37.77282659999999, 144.8934145]","['2 Beds', '1 Bath', '1 Parking']",** BOOK INSPECTION ONLINE **,Available Now,Apartment / Unit / Flat,"['0.9 km away', '1.5 km away', '3.4 km away']"
102/27 Aitken Street Williamstown VIC 3016,$600 per week,"[-37.865597, 144.9078319]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.7 km away', '1.2 km away', '10.6 km away']"
7/7 Pengelly Court Sunshine VIC 3020,$330 per week,"[-37.7824418, 144.8375057]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.7 km away', '2.5 km away', '3.6 km away']"
5/1 Chatfield Avenue Capel Sound VIC 3940,Under Application,"[-38.3639678, 144.8780629]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.9 km away', '1.2 km away']"
108/90 White Street Mordialloc VIC 3195,$450.00,"[-38.0003946, 145.0970255]","['2 Beds', '1 Bath', '1 Parking']","INSPECTING IS EASY - Simply scroll down the page to the 'INSPECTIONS' subheading and click 'REQUEST A TIME' to book a date and time or submit your enquiry. Please ensure you register your details prior to attending the inspection. Once registered, we can keep you updated with available inspections times and any changes or cancellations. So don't miss out, book an inspection today!",Available Now,Apartment / Unit / Flat,"['0.9 km away', '1.2 km away', '1.5 km away']"
C705/111 Canning Street North Melbourne VIC 3051,$900,"[-37.7958599, 144.9412591]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.9 km away', '1.3 km away']"
67 Victoria Street Seddon VIC 3011,$425 per week,"[-37.8037279, 144.892571]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 6th October 2022",House,"['0.6 km away', '0.6 km away', '1.4 km away']"
9/77 Canning Street Avondale Heights VIC 3034,$310pw/$1347pcm,"[-37.7710101, 144.865494]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.6 km away', '1.3 km away', '1.8 km away']"
914/1-11 Moreland Street Footscray VIC 3011,$500 per week,"[-37.8010099, 144.9083269]","['2 Beds', '1 Bath', '1 Parking']","Situated less than 4km from Melbourne CBD this Two bedroom, Two bathroom unit with access to onsite indoor heated lap pool, sauna and gym is not to be missed! ",Available Now,Apartment / Unit / Flat,"['0.9 km away', '1.7 km away', '1.7 km away']"
4/20 Strathmore Crescent Hoppers Crossing VIC 3029,$290 pw,"[-37.8801044, 144.6864078]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.7 km away', '1.3 km away']"
8/375 Hoddle Street Collingwood VIC 3066,$425 per week,"[-37.7982569, 144.9931742]","['2 Beds', '1 Bath', '1 Parking']","***TO BOOK A TIME TO INSPECT, SIMPLY CLICK ON BOOK AN INSPECTION TIME OR EMAIL AGENT TO BE NOTIFIED OF INSPECTION TIMES. BY REGISTERING, YOU WILL BE INSTANTLY INFORMED OF ANY UPDATES, CHANGES OR CANCELLATIONS FOR YOUR APPOINTMENT. IF YOU DO NOT REGISTER FOR AN INSPECTION, ACCESS MAY NOT BE PROVIDED***",Available Now,Apartment / Unit / Flat,"['0.6 km away', '6.5 km away']"
602/71 Inkerman St St Kilda East VIC 3183,$690 weekly,"[-37.8666243, 144.9996212]","['2 Beds', '2 Baths', '1 Parking']",Leasing Concierge,Available Now,Apartment / Unit / Flat,"['1 km away', '2.2 km away', '6.1 km away']"
2/87 Liston Avenue Reservoir VIC 3073,$450 per week,"[-37.6971127, 145.0128682]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.9 km away', '0.9 km away']"
7/69 Marshall Street Ivanhoe VIC 3079,$500 per week,"[-37.7715915, 145.0466153]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 1st October 2022",Apartment / Unit / Flat,"['0.6 km away', '2.5 km away', '5.3 km away']"
213/50 Janefield Drive Bundoora VIC 3083,$350pw/$1521pcm pw,"[-37.6824411, 145.0739466]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 30th September 2022",Apartment / Unit / Flat,"['1.1 km away', '2.3 km away']"
2/33 Wingara Avenue Keilor East VIC 3033,$380,"[-37.7336231, 144.8669551]","['2 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.4 km away', '1.2 km away', '4.7 km away']"
4/108 Keppel Street Carlton VIC 3053,$500,"[-37.7944792, 144.9655899]","['2 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.4 km away', '0.9 km away']"
17 Mater Street Collingwood VIC 3066,$650.00,"[-37.795643, 144.9866802]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.4 km away', '0.9 km away', '6.1 km away']"
78 Hope Street Brunswick VIC 3056,$550.00,"[-37.7634512, 144.9570321]","['2 Beds', '1 Bath', '− Parking']",Helena  Eglezos,Available Now,House,"['0.7 km away', '0.8 km away']"
803/60 Dorcas Street Southbank VIC 3006,$700 per week,"[-37.8304682, 144.9679382]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1.2 km away', '2.4 km away', '3.1 km away']"
808/2 Claremont Street South Yarra VIC 3141,$650.00 per week,"[-37.83878260000001, 144.993722]","['2 Beds', '2 Baths', '1 Parking']",Mary Khudhur,Available Now,Apartment / Unit / Flat,"['1.4 km away', '1.6 km away', '2.5 km away']"
35 Donald Street Prahran VIC 3181,$400 per week,"[-37.8480862, 144.9864625]","['2 Beds', '1 Bath', '1 Parking']","Located in the heart of Prahran, this affordable two-bedroom apartment is in a quiet block, close to Commercial Road.",Available Now,Apartment / Unit / Flat,"['0.6 km away', '0.8 km away', '3.7 km away']"
5104/462 Elizabeth Street Melbourne VIC 3000,$640 weekly,"[-37.807859, 144.960611]","['2 Beds', '2 Baths', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1 km away', '1.3 km away']"
