name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
305/91 Darebin Street Heidelberg VIC 3084,$420.00,"[-37.7535522, 145.0593511]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 12th October 2022",Apartment / Unit / Flat,"['0.8 km away', '2.7 km away']"
1/9-11 St Leonards Avenue Yarraville VIC 3013,$350,"[-37.8215387, 144.8764901]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 14th October 2022",Apartment / Unit / Flat,"['0.2 km away', '0.7 km away', '3.7 km away']"
10/55 Heller Street Brunswick West VIC 3055,$330,"[-37.7747623, 144.9472243]","['1 Bed', '1 Bath', '1 Parking']",Lorenzo Lazo,"Saturday, 15th October 2022",Apartment / Unit / Flat,"['0.6 km away', '0.9 km away']"
11/56 Barkly Street St Kilda VIC 3182,$240 per week,"[-37.8611955, 144.9826325]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1 km away', '2.3 km away', '4.5 km away']"
106/471 Malvern Road South Yarra VIC 3141,$425 per week,"[-37.8478382, 145.002178]","['1 Bed', '1 Bath', '1 Parking']",Joseph McCurry,"Monday, 10th October 2022",Apartment / Unit / Flat,"['0.7 km away', '1 km away', '3 km away']"
7a/24 Tennyson Street Elwood VIC 3184,$400.00,"[-37.8721942, 144.9866131]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.3 km away', '1.1 km away', '5.6 km away']"
3/19 Dorrington Avenue Reservoir VIC 3073,$330 Per Week,"[-37.72704, 145.024212]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 11th October 2022",Apartment / Unit / Flat,"['0.7 km away', '0.9 km away', '5.2 km away']"
6/44 Type Street Richmond VIC 3121,$330per week,"[-37.8215353, 145.0093168]","['1 Bed', '1 Bath', '1 Parking']",Chaise Priestley,"Wednesday, 28th September 2022",Apartment / Unit / Flat,"['0.5 km away', '0.7 km away', '0.8 km away']"
5/256 Williams Road Toorak VIC 3142,$435.00,"[-37.8426493, 145.0046895]","['1 Bed', '1 Bath', '1 Parking']",Connor Delany,Available Now,House,"['0.5 km away', '1.5 km away', '2.4 km away']"
7/6 Byron Street Elwood VIC 3184,$360 Per Week,"[-37.8766021, 144.9910027]","['1 Bed', '1 Bath', '1 Parking']","Presentation perfect boasting modern style throughout, this stunning apartment is sure to impress! Your every comfort has been thoughtfully catered for, featuring:","Saturday, 8th October 2022",Apartment / Unit / Flat,"['0.6 km away', '0.8 km away', '6.2 km away']"
Unit 901/50 Claremont St South Yarra VIC 3141,$365 per week,"[-37.8364447, 144.9943596]","['1 Bed', '1 Bath', '− Parking']",Briana Craig,Available Now,Apartment / Unit / Flat,"['0.9 km away', '1.7 km away', '2.2 km away']"
305b/2 Dennis street Footscray VIC 3011,$310,"[-37.7986691, 144.8994745]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 28th September 2022",Apartment / Unit / Flat,"['0.4 km away', '0.6 km away', '1 km away']"
5008/462 Elizabeth Street Melbourne VIC 3000,$580/w,"[-37.807859, 144.960611]","['1 Bed', '1 Bath', '− Parking']",Victoria One is an icon on the corner of Elizabeth and Franklin Streets with a refined sense of elegance in its stunning shade of tea green façades.,"Thursday, 6th October 2022",Apartment / Unit / Flat,"['1 km away', '1.3 km away']"
505/115 Swanston Street Melbourne VIC 3000,$380.00 per week,"[-37.814996, 144.9660285]","['1 Bed', '1 Bath', '− Parking']",Located on the 5th floor this bright one bedroom apartment is now for lease. This apartment is set in one of the best buildings in Melbourne giving you the best of both worlds having the city right at your fingertips whilst enjoying your own quiet apartment. ,"Saturday, 1st October 2022",Apartment / Unit / Flat,"['1.5 km away', '2.2 km away']"
67 De Carle Street Brunswick VIC 3056,$330 Weekly,"[-37.7558613, 144.9657655]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 14th October 2022",Studio,"['0.1 km away', '1.8 km away', '2.1 km away']"
1/82 Blyth Street Brunswick VIC 3056,$380 Per week,"[-37.7672905, 144.9775504]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 17th October 2022",Apartment / Unit / Flat,"['0.3 km away', '0.9 km away', '1.3 km away']"
1013/24 Jane Bell Ln Melbourne VIC 3000,$500/W Furnished,"[-37.8102205, 144.9662652]","['1 Bed', '1 Bath', '− Parking']",**We are COVID-19 friendly. You keep your space and I will keep mine. Please contact our agent for your personal tour of this home/apartment today.**,"Friday, 14th October 2022",Apartment / Unit / Flat,"['1 km away', '1.7 km away']"
310/24 Becket Avenue Bentleigh East VIC 3165,$360 per week,"[-37.9208858, 145.0554532]","['1 Bed', '1 Bath', '1 Parking']",Leasing Team,Available Now,Apartment / Unit / Flat,"['0.8 km away', '0.9 km away', '1.4 km away']"
G07/12-14 Dickens Street Elwood VIC 3184,$425,"[-37.8712168, 144.986527]","['1 Bed', '1 Bath', '1 Parking']",Ease Real Estate,Available Now,Apartment / Unit / Flat,"['0.2 km away', '1.2 km away', '5.5 km away']"
406/151 Berkeley Street Melbourne VIC 3000,$550 per week,"[-37.8022049, 144.9582151]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 3rd October 2022",Apartment / Unit / Flat,"['0.6 km away', '0.8 km away']"
3211/22-24 Jane Bell Lane Melbourne VIC 3000,$450 per week,"[-37.8102205, 144.9662652]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 29th September 2022",Apartment / Unit / Flat,"['1 km away', '1.7 km away']"
35 Victoria Street Footscray VIC 3011,From 433 per week,"[-37.8014884, 144.8929578]","['1 Bed', '1 Bath', '− Parking']","A stunning brand new apartment building has spared no detail, with Lovely high ceilings, hardwood floors, plush carpet, split systems throughout, gas cooking, LED lights, soft closing cabinetry, dishwashers, washing and drying machines, combinations of built in robes and walk in robes.
Nothing has been left out with bike storage , and some even with storage cages.",Available Now,Apartment / Unit / Flat,"['0.3 km away', '0.3 km away', '1.2 km away']"
206/534 North Road Ormond VIC 3204,$325 weekly,"[-37.9040433, 145.0386346]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 10th October 2022",Apartment / Unit / Flat,"['0.5 km away', '1.3 km away', '3.3 km away']"
2311/135 A'Beckett Street Melbourne VIC 3000,$450 per week,"[-37.8097879, 144.9596466]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 10th October 2022",Apartment / Unit / Flat,"['1.2 km away', '1.5 km away']"
27/4 Wando Grove St Kilda East VIC 3183,$290 weekly,"[-37.861112, 145.0083413]","['1 Bed', '1 Bath', '1 Parking']",Leasing Concierge,"Friday, 30th September 2022",Apartment / Unit / Flat,"['1.2 km away', '1.8 km away', '6.4 km away']"
304/11 Reid Street Fitzroy North VIC 3068,$450 pw,"[-37.7850052, 144.9780927]","['1 Bed', '1 Bath', '1 Parking']",Shaun Broadbent,"Friday, 21st October 2022",Apartment / Unit / Flat,"['0.5 km away', '0.8 km away', '2.5 km away']"
103/16 Malane Street Bentleigh East VIC 3165,$380 per week,"[-37.9183077, 145.0552163]","['1 Bed', '1 Bath', '1 Parking']",Leasing Team,"Friday, 30th September 2022",Apartment / Unit / Flat,"['0.4 km away', '1.1 km away', '1.1 km away']"
702D/615 Victoria Street Abbotsford VIC 3067,$370 per week,"[-37.8111704, 145.0080731]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.4 km away', '0.9 km away', '0.9 km away']"
9/39 Eildon Rd St Kilda VIC 3182,$400 weekly,"[-37.8612335, 144.9781787]","['1 Bed', '1 Bath', '1 Parking']",Anil Nanji,"Wednesday, 12th October 2022",Apartment / Unit / Flat,"['0.3 km away', '2.4 km away', '4.2 km away']"
2/Rear 397 Rathdowne Street Carlton VIC 3053,$450pw/$1955pcm,"[-37.79987879999999, 144.9699281]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.2 km away', '1.3 km away']"
4/59 Rathmines Street Fairfield VIC 3078,$375.00,"[-37.7781673, 145.0162475]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 17th October 2022",Apartment / Unit / Flat,"['0.4 km away', '2.4 km away', '3 km away']"
18/105 Park Street St Kilda West VIC 3182,$395 per week pw,"[-37.856202, 144.9680751]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 20th October 2022",Apartment / Unit / Flat,"['0.9 km away', '2.2 km away', '3.1 km away']"
313/7-13 Dudley Street Caulfield East VIC 3145,$ 320 PER WEEK,"[-37.8803681, 145.0474027]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1 km away', '1.2 km away', '5.3 km away']"
1307/2 Claremont Street South Yarra VIC 3141,$400.00 per week,"[-37.83878260000001, 144.993722]","['1 Bed', '1 Bath', '− Parking']","Ideally located near the corner of Toorak Road and Chapel Street, you will love living in walking distance to some of Melbourne's best caf's, restaurants and general nightlife. This stunning one bedroom apartment is full of natural light and exuding homely elegance. ","Friday, 21st October 2022",Apartment / Unit / Flat,"['1.4 km away', '1.6 km away', '2.5 km away']"
1914/228 Abeckett Street Melbourne VIC 3000,$450 per week,"[-37.8103101, 144.9566423]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 17th October 2022",Apartment / Unit / Flat,"['1.4 km away', '1.5 km away']"
814/4 Acacia Place Abbotsford VIC 3067,$380 per week,"[-37.8115941, 145.014037]","['1 Bed', '1 Bath', '− Parking']",Mark Faranda,"Thursday, 6th October 2022",Apartment / Unit / Flat,"['0.7 km away', '1.2 km away', '1.2 km away']"
P18/3-5 St Kilda Road St Kilda VIC 3182,$410 per week,"[-37.858685, 144.983243]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 24th October 2022",Apartment / Unit / Flat,"['1.1 km away', '1.1 km away', '4.4 km away']"
16/174 Toorak Road West South Yarra VIC 3141,$350 per week,"[-37.8380118, 144.9857539]","['1 Bed', '1 Bath', '− Parking']",Mark Faranda,"Saturday, 8th October 2022",Apartment / Unit / Flat,"['0.4 km away', '1.6 km away', '2.7 km away']"
415/1 Foundry Road Sunshine VIC 3020,$330 Per Week,"[-37.7797268, 144.8324763]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1 km away', '2.1 km away', '3.1 km away']"
6/744 Brunswick Street North Fitzroy North VIC 3068,$370.00,"[-37.7844462, 144.9814452]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 14th October 2022",Apartment / Unit / Flat,"['0.2 km away', '0.5 km away', '2.3 km away']"
2/259 Gower Street Preston VIC 3072,$310 per week,"[-37.7406945, 145.0045803]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 8th October 2022",Apartment / Unit / Flat,"['0.2 km away', '0.8 km away', '3 km away']"
