name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
Rye VIC 3941,Contact for Price,"[-38.377, 144.838]","['3 Beds', '2 Baths', '1 Parking']","To enquire, please email or call 1300 815 051 and enter code 6492",Available Now,House,"['1.3 km away', '4.4 km away']"
85 Market Street South Melbourne VIC 3205,$2000.00 per week,"[-37.8302556, 144.9579151]","['2 Beds', '2 Baths', '1 Parking']",** PLEASE CONTACT AMY ON 1800 941 000 OR EMAIL AT admin@melbournecityapartments.com ** ** ALL BILLS INCLUDED ** ,Available Now,Apartment / Unit / Flat,"['0.4 km away', '1.6 km away', '1.8 km away']"
1 Cole Court Toorak VIC 3142,"$2,000.00 Per Week","[-37.8441709, 145.0191319]","['2 Beds', '2 Baths', '2 Parking']",Taylah Cagalj,Available Now,House,"['0.8 km away', '2.4 km away', '6.8 km away']"
5 Brently Close Narre Warren North VIC 3804,$480,"[-37.9923682, 145.3012059]","['4 Beds', '2 Baths', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.3 km away', '1.6 km away', '22.2 km away']"
52 Park Street Moonee Ponds VIC 3039,$1950pw/$8474pcm,"[-37.7613214, 144.9163242]","['7 Beds', '4 Baths', '4 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1 km away', '2.3 km away', '7.9 km away']"
505/28 Tanner Street Richmond VIC 3121,"$1,950.00","[-37.8233939, 144.9916052]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 28th October 2022",Apartment / Unit / Flat,"['1 km away', '1.1 km away', '1.2 km away']"
2301/1 Almeida Crescent South Yarra VIC 3141,"$1,800 per week","[-37.8390089, 144.9954417]","['3 Beds', '2 Baths', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1.4 km away', '1.4 km away', '2.5 km away']"
1203/57 City Road Southbank VIC 3006,"$1,950 per week","[-37.8220137, 144.9659363]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1.3 km away', '2.7 km away', '3 km away']"
802/181 Fitzroy St St Kilda VIC 3182,"$1,950","[-37.8577879, 144.9811923]","['4 Beds', '2 Baths', '2 Parking']","**Booking an inspection is essential**
Registering your details allows us to keep you informed with instant confirmations, reminders, updates on avaliable inspection times, changes or cancellations for your appointment.
Inspections may be cancelled if there are no registered attendees",Available Now,Apartment / Unit / Flat,"['0.3 km away', '1.1 km away', '4.2 km away']"
7 Wagstaff Court Brighton VIC 3186,$1900,"[-37.9040743, 144.9974369]","['4 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1 km away', '2.6 km away', '6.2 km away']"
2 Mason Avenue Elwood VIC 3184,"$1,900 per week","[-37.875796, 144.9909381]","['4 Beds', '3 Baths', '3 Parking']","This architecturally renovated home will be sure to impress with its extra large kitchen and living space featuring huge patio doors seamlessly flowing to the back yard and decking area. The enormous master bedroom is privately tucked away on the first floor encompassing a study nook, day bed, walk in robe and en-suite bathroom with both separate shower &amp; luxurious bath tub. A second bedroom also","Friday, 21st October 2022",House,"['0.8 km away', '0.9 km away', '6.1 km away']"
21 Belair Avenue Glenroy VIC 3046,"$1,900 per month","[-37.7042489, 144.9111431]","['3 Beds', '1 Bath', '2 Parking', '37.16m² ']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.3 km away', '1.5 km away', '2.6 km away']"
UNIT 2707/35 SPRING STREET Melbourne VIC 3000,"$1,875","[-37.8141725, 144.9740049]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1.4 km away', '1.9 km away']"
11 Hansens Lane Balnarring Beach VIC 3926,$1995 Per Week,"[-38.3926971, 145.1241122]","['4 Beds', '4 Baths', '2 Parking']",Chelsey O’Brien,Available Now,House,"['1.8 km away', '2 km away']"
5 Alimar Court Brighton VIC 3186,"$1,800.00","[-37.8967832, 144.9872371]","['4 Beds', '2 Baths', '4 Parking']","Prestigiously positioned on the Golden Mile this double storey family home is exclusively located in a cul de sac three doors from the Bay. The flexible floor plan offers numerous options and is ideal for family living.
Comprising: Open plan European kitchen and expansive light filled family/living area complete with built in cabinetry and working fire place. Large glass sliding door lead out to",Available Now,House,"['1.1 km away', '1.7 km away', '7.4 km away']"
806/296 Victoria Parade East Melbourne VIC 3002,$1800 per week,"[-37.8091912, 144.9815952]","['3 Beds', '3 Baths', '3 Parking']",Jordan Palma,Available Now,Apartment / Unit / Flat,"['1 km away', '7.6 km away']"
52 Sargood Street Hampton VIC 3188,"$1,800 per week","[-37.9427326, 145.0114045]","['4 Beds', '3 Baths', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.6 km away', '1.9 km away', '4.8 km away']"
24 Dreadnought Street Sandringham VIC 3191,"$1,800 pw","[-37.9527473, 145.0172376]","['4 Beds', '3 Baths', '2 Parking']","Large spacious modern two-story 4 bedroom home with beautiful landscaped gardens and pool - the feeling that you are living in a tranquil resort. Downstairs - Double front doors opening up to a long entrance hall with polished boards. Master bedroom off the entrance with walk in robes and en-suite bathroom. The entrance then continues down and opens up to a light, bright living area overlooking",Available Now,House,"['0.6 km away', '0.7 km away', '4.9 km away']"
8 Davison Place South Yarra VIC 3141,"$1,800 Per Week","[-37.8423556, 144.9943496]","['4 Beds', '4 Baths', '2 Parking']",Hudson Keppell,Available Now,Townhouse,"['1.1 km away', '1.4 km away', '2.8 km away']"
101/34 Fitzroy Street St Kilda VIC 3182,$1800 per week - Furnished,"[-37.8604005, 144.9755109]","['3 Beds', '2 Baths', '1 Parking']","***Private Inspections Only, Contact Stefan on 0416 305 506 to arrange a time***
Welcome to a private world of refined style and exceptional living, where indulgence is at the heart of every room. With 3 bedrooms and 1 office and transformed by all the contestants as part of The Block 2018 (challenge apartment), this grand revival features lift access, garage parking and an iconic location metres","Friday, 14th October 2022",Apartment / Unit / Flat,"['0.3 km away', '3 km away', '3.9 km away']"
685 Orrong Rd Toorak VIC 3142,"$1,800.00","[-37.843193, 145.0132341]","['5 Beds', '3 Baths', '5 Parking']",Lilly Schneider,"Thursday, 6th October 2022",House,"['0.4 km away', '2.1 km away', '2.3 km away']"
1/125 High St Prahran VIC 3181,"$1,799","[-37.851373, 144.990978]","['3 Beds', '2 Baths', '2 Parking']","Property ID. 95717
Send an online enquiry then check your email for a link to apply.
Additional Videos of this property may be available to watch on Cubbi.",Available Now,Apartment / Unit / Flat,"['0 km away', '0.8 km away', '3.4 km away']"
1307/14 Queens Road Melbourne VIC 3004,$1750 per week,"[-37.8389211, 144.9749946]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1 km away', '2 km away', '2.9 km away']"
30 Beluga Street Mount Eliza VIC 3930,"$1,750.00","[-38.1972575, 145.0756767]","['4 Beds', '2 Baths', '2 Parking']",Jennifer O'Connell,"Monday, 7th November 2022",House,"['1.1 km away', '1.8 km away', '9.5 km away']"
1855 Malvern Road Malvern East VIC 3145,"$1,700.00","[-37.866139, 145.05835]","['5 Beds', '3 Baths', '6 Parking']",Grace Morley,"Friday, 4th November 2022",House,"['0.7 km away', '2.8 km away', '6.7 km away']"
2404/368 St Kilda Road Melbourne VIC 3004,"$1,700.00","[-37.8318086, 144.9710272]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 7th October 2022",Apartment / Unit / Flat,"['1.2 km away', '2.6 km away', '2.8 km away']"
76 Millswyn Street South Yarra VIC 3141,"$1,700.00 Per Week","[-37.8356144, 144.980566]","['2 Beds', '2 Baths', '1 Parking']",This delightful residence provides stunning open plan contemporary living extending to relaxing private rear courtyard garden.,Available Now,House,"['0.8 km away', '2 km away', '2.8 km away']"
238A Were Street Brighton East VIC 3187,"$1,699.00","[-37.9276055, 145.0145686]","['3 Beds', '3 Baths', '2 Parking']",Paul West,Available Now,New House & Land,"['0.9 km away', '1.2 km away', '4.2 km away']"
2 Centre Road Brighton East VIC 3187,"$1,690.00","[-37.9149993, 145.0074443]","['5 Beds', '2 Baths', '3 Parking']",Max D'Aloia,"Friday, 4th November 2022",House,"['0.6 km away', '1.2 km away', '5 km away']"
89 Cole Street Brighton VIC 3186,$1650 per week,"[-37.8942844, 144.9971141]","['5 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 2nd November 2022",House,"['0.3 km away', '1.8 km away', '6.8 km away']"
2B Ferguson Street Brighton VIC 3186,"$1,650.00","[-37.9106868, 145.0081115]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.5 km away', '1.4 km away', '5.1 km away']"
1906/12 Queens Rd Melbourne VIC 3004,"$1,650.00","[-37.8384194, 144.9747126]","['3 Beds', '2 Baths', '2 Parking']",TOP FLOOR PENTHOUSE LIVING WITH AMAZING VIEWS!,Available Now,Apartment / Unit / Flat,"['1 km away', '2.1 km away', '2.9 km away']"
25 Holroyd Avenue St Kilda East VIC 3183,"$1,650.00","[-37.8644429, 145.0070354]","['5 Beds', '2 Baths', '4 Parking']","Fronting one of St Kilda East's most picturesque tree-lined avenues, this solid brick Classic Californian Bungalow at heart, showcasing a breathtaking extension, with stunning contemporary inclusions that blend effortlessly with the original period features. A picture perfect façade &amp; front garden greet you on arrival &amp; lead down a lushly landscaped pathway to the stunning front veranda and",Available Now,House,"['1.2 km away', '2.8 km away', '6.5 km away']"
49 Regent Street Brighton East VIC 3187,"$1,600 per week","[-37.9236298, 145.010479]","['4 Beds', '3 Baths', '4 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 20th October 2022",House,"['0.9 km away', '1.2 km away', '4.5 km away']"
1302/1 Powlett Street East Melbourne VIC 3002,"$1,600.00 Per Week","[-37.8161275, 144.984988]","['3 Beds', '2 Baths', '2 Parking']","Occupying half of the top floor at One Powlett Street the gorgeous penthouse designed by prized architect Nonda Katsalidas provides luxurious living for those seeking a low maintenance lifestyle.
Soaring views across the south-east set backdrop to the spacious open planning living and dining area featuring well-appointed kitchen with ample storage and counter space.
The expansive master suite with",Available Now,Apartment / Unit / Flat,"['1 km away', '1.5 km away', '8.4 km away']"
22 Ethel Street Malvern VIC 3144,"$1,600.00","[-37.8475835, 145.0382487]","['5 Beds', '2 Baths', '2 Parking']",Kate Humphreys,Available Now,House,"['1 km away', '1.1 km away', '8.6 km away']"
1501/601 St Kilda Road Melbourne VIC 3004,Whole floor penthouse - $1600 Per Week,"[-37.8504751, 144.981546]","['2 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.9 km away', '1.1 km away', '3.5 km away']"
